GEOID,NAME,variable,estimate,moe,year,label_short
2502773895,Webster,B08303_003,933,219,2013,5 to 9 minutes
2502773895,Webster,B08303_004,1097,264,2013,10 to 14 minutes
2502773895,Webster,B08303_005,665,156,2013,15 to 19 minutes
2502773895,Webster,B08303_006,996,228,2013,20 to 24 minutes
2502773895,Webster,B08303_007,744,232,2013,25 to 29 minutes
2502773895,Webster,B08303_008,912,186,2013,30 to 34 minutes
2502773895,Webster,B08303_009,484,203,2013,35 to 39 minutes
2502773895,Webster,B08303_010,172,83,2013,40 to 44 minutes
2502773895,Webster,B08303_011,688,231,2013,45 to 59 minutes
2502773895,Webster,B08303_012,339,148,2013,60 to 89 minutes
2502773895,Webster,B08303_013,228,93,2013,90 or more minutes
2502775015,Westborough,B08303_002,111,59,2013,Less than 5 minutes
2502775015,Westborough,B08303_003,886,218,2013,5 to 9 minutes
2502775015,Westborough,B08303_004,1034,246,2013,10 to 14 minutes
2502775015,Westborough,B08303_005,808,182,2013,15 to 19 minutes
2502775015,Westborough,B08303_006,1220,223,2013,20 to 24 minutes
2502775015,Westborough,B08303_007,486,133,2013,25 to 29 minutes
2502775015,Westborough,B08303_008,995,186,2013,30 to 34 minutes
2502775015,Westborough,B08303_009,340,116,2013,35 to 39 minutes
2502775015,Westborough,B08303_010,471,130,2013,40 to 44 minutes
2502775015,Westborough,B08303_011,1131,211,2013,45 to 59 minutes
2502775015,Westborough,B08303_012,796,216,2013,60 to 89 minutes
2502775015,Westborough,B08303_013,291,105,2013,90 or more minutes
2502775155,West Boylston,B08303_002,166,81,2013,Less than 5 minutes
2502775155,West Boylston,B08303_003,302,115,2013,5 to 9 minutes
2502775155,West Boylston,B08303_004,320,103,2013,10 to 14 minutes
2502775155,West Boylston,B08303_005,409,136,2013,15 to 19 minutes
2502775155,West Boylston,B08303_006,460,93,2013,20 to 24 minutes
2502775155,West Boylston,B08303_007,230,86,2013,25 to 29 minutes
2502775155,West Boylston,B08303_008,159,57,2013,30 to 34 minutes
2502775155,West Boylston,B08303_009,46,30,2013,35 to 39 minutes
2502775155,West Boylston,B08303_010,94,51,2013,40 to 44 minutes
2502775155,West Boylston,B08303_011,253,108,2013,45 to 59 minutes
2502775155,West Boylston,B08303_012,275,105,2013,60 to 89 minutes
2502775155,West Boylston,B08303_013,35,28,2013,90 or more minutes
2502775400,West Brookfield,B08303_002,120,88,2013,Less than 5 minutes
2502775400,West Brookfield,B08303_003,213,106,2013,5 to 9 minutes
2502775400,West Brookfield,B08303_004,166,84,2013,10 to 14 minutes
2502775400,West Brookfield,B08303_005,142,69,2013,15 to 19 minutes
2502775400,West Brookfield,B08303_006,201,80,2013,20 to 24 minutes
2502775400,West Brookfield,B08303_007,87,66,2013,25 to 29 minutes
2502775400,West Brookfield,B08303_008,78,45,2013,30 to 34 minutes
2502775400,West Brookfield,B08303_009,69,45,2013,35 to 39 minutes
2502775400,West Brookfield,B08303_010,136,75,2013,40 to 44 minutes
2502775400,West Brookfield,B08303_011,331,129,2013,45 to 59 minutes
2502775400,West Brookfield,B08303_012,186,89,2013,60 to 89 minutes
2502775400,West Brookfield,B08303_013,35,27,2013,90 or more minutes
2502782000,Worcester,B08303_002,1858,306,2013,Less than 5 minutes
2502782000,Worcester,B08303_003,7997,595,2013,5 to 9 minutes
2502782000,Worcester,B08303_004,14246,825,2013,10 to 14 minutes
2502782000,Worcester,B08303_005,16565,872,2013,15 to 19 minutes
2502782000,Worcester,B08303_006,11183,813,2013,20 to 24 minutes
2502782000,Worcester,B08303_007,3973,510,2013,25 to 29 minutes
2502782000,Worcester,B08303_008,8735,692,2013,30 to 34 minutes
2502782000,Worcester,B08303_009,1437,292,2013,35 to 39 minutes
2502782000,Worcester,B08303_010,1888,436,2013,40 to 44 minutes
2502782000,Worcester,B08303_011,4845,516,2013,45 to 59 minutes
2502782000,Worcester,B08303_012,4363,512,2013,60 to 89 minutes
2502782000,Worcester,B08303_013,1546,266,2013,90 or more minutes
2502702760,Auburn,B08303_002,287,93,2014,Less than 5 minutes
2502702760,Auburn,B08303_003,872,131,2014,5 to 9 minutes
2502702760,Auburn,B08303_004,1138,200,2014,10 to 14 minutes
2502702760,Auburn,B08303_005,1158,201,2014,15 to 19 minutes
2502702760,Auburn,B08303_006,1234,187,2014,20 to 24 minutes
2502702760,Auburn,B08303_007,437,119,2014,25 to 29 minutes
2502702760,Auburn,B08303_008,1152,211,2014,30 to 34 minutes
2502702760,Auburn,B08303_009,178,66,2014,35 to 39 minutes
2502702760,Auburn,B08303_010,335,94,2014,40 to 44 minutes
2502702760,Auburn,B08303_011,523,155,2014,45 to 59 minutes
2502702760,Auburn,B08303_012,657,144,2014,60 to 89 minutes
2502702760,Auburn,B08303_013,141,61,2014,90 or more minutes
2502703740,Barre,B08303_002,79,54,2014,Less than 5 minutes
2502703740,Barre,B08303_003,242,110,2014,5 to 9 minutes
2502703740,Barre,B08303_004,391,170,2014,10 to 14 minutes
2502703740,Barre,B08303_005,130,69,2014,15 to 19 minutes
2502703740,Barre,B08303_006,148,86,2014,20 to 24 minutes
2502703740,Barre,B08303_007,65,64,2014,25 to 29 minutes
2502703740,Barre,B08303_008,204,104,2014,30 to 34 minutes
2502703740,Barre,B08303_009,47,36,2014,35 to 39 minutes
2502703740,Barre,B08303_010,105,60,2014,40 to 44 minutes
2502703740,Barre,B08303_011,513,155,2014,45 to 59 minutes
2502703740,Barre,B08303_012,241,95,2014,60 to 89 minutes
2502703740,Barre,B08303_013,101,67,2014,90 or more minutes
2502705490,Berlin,B08303_002,115,54,2014,Less than 5 minutes
2502705490,Berlin,B08303_003,141,47,2014,5 to 9 minutes
2502705490,Berlin,B08303_004,152,56,2014,10 to 14 minutes
2502705490,Berlin,B08303_005,261,82,2014,15 to 19 minutes
2502705490,Berlin,B08303_006,236,60,2014,20 to 24 minutes
2502705490,Berlin,B08303_007,74,40,2014,25 to 29 minutes
2502705490,Berlin,B08303_008,158,55,2014,30 to 34 minutes
2502705490,Berlin,B08303_009,26,17,2014,35 to 39 minutes
2502705490,Berlin,B08303_010,83,50,2014,40 to 44 minutes
2502705490,Berlin,B08303_011,174,52,2014,45 to 59 minutes
2502705490,Berlin,B08303_012,133,53,2014,60 to 89 minutes
2502705490,Berlin,B08303_013,15,14,2014,90 or more minutes
2502706015,Blackstone,B08303_002,115,70,2014,Less than 5 minutes
2502706015,Blackstone,B08303_003,258,98,2014,5 to 9 minutes
2502706015,Blackstone,B08303_004,550,181,2014,10 to 14 minutes
2502706015,Blackstone,B08303_005,828,204,2014,15 to 19 minutes
2502706015,Blackstone,B08303_006,627,176,2014,20 to 24 minutes
2502706015,Blackstone,B08303_007,388,199,2014,25 to 29 minutes
2502706015,Blackstone,B08303_008,718,164,2014,30 to 34 minutes
2502706015,Blackstone,B08303_009,173,85,2014,35 to 39 minutes
2502706015,Blackstone,B08303_010,183,80,2014,40 to 44 minutes
2502706015,Blackstone,B08303_011,492,130,2014,45 to 59 minutes
2502706015,Blackstone,B08303_012,471,145,2014,60 to 89 minutes
2502706015,Blackstone,B08303_013,144,65,2014,90 or more minutes
2502707525,Boylston,B08303_002,34,28,2014,Less than 5 minutes
2502707525,Boylston,B08303_003,90,55,2014,5 to 9 minutes
2502707525,Boylston,B08303_004,274,96,2014,10 to 14 minutes
2502707525,Boylston,B08303_005,383,96,2014,15 to 19 minutes
2502707525,Boylston,B08303_006,346,96,2014,20 to 24 minutes
2502707525,Boylston,B08303_007,104,45,2014,25 to 29 minutes
2502707525,Boylston,B08303_008,419,127,2014,30 to 34 minutes
2502707525,Boylston,B08303_009,110,51,2014,35 to 39 minutes
2502707525,Boylston,B08303_010,37,30,2014,40 to 44 minutes
2502707525,Boylston,B08303_011,157,55,2014,45 to 59 minutes
2502707525,Boylston,B08303_012,229,95,2014,60 to 89 minutes
2502707525,Boylston,B08303_013,58,35,2014,90 or more minutes
2502709105,Brookfield,B08303_002,50,38,2014,Less than 5 minutes
2502709105,Brookfield,B08303_003,79,40,2014,5 to 9 minutes
2502709105,Brookfield,B08303_004,137,63,2014,10 to 14 minutes
2502709105,Brookfield,B08303_005,160,72,2014,15 to 19 minutes
2502709105,Brookfield,B08303_006,169,72,2014,20 to 24 minutes
2502709105,Brookfield,B08303_007,60,54,2014,25 to 29 minutes
2502709105,Brookfield,B08303_008,171,89,2014,30 to 34 minutes
2502709105,Brookfield,B08303_009,94,48,2014,35 to 39 minutes
2502709105,Brookfield,B08303_010,86,54,2014,40 to 44 minutes
2502709105,Brookfield,B08303_011,298,85,2014,45 to 59 minutes
2502709105,Brookfield,B08303_012,198,78,2014,60 to 89 minutes
2502709105,Brookfield,B08303_013,72,44,2014,90 or more minutes
2502712715,Charlton,B08303_002,104,84,2014,Less than 5 minutes
2502712715,Charlton,B08303_003,378,126,2014,5 to 9 minutes
2502712715,Charlton,B08303_004,879,221,2014,10 to 14 minutes
2502712715,Charlton,B08303_005,730,158,2014,15 to 19 minutes
2502712715,Charlton,B08303_006,1170,209,2014,20 to 24 minutes
2502712715,Charlton,B08303_007,376,126,2014,25 to 29 minutes
2502712715,Charlton,B08303_008,1396,248,2014,30 to 34 minutes
2502712715,Charlton,B08303_009,209,117,2014,35 to 39 minutes
2502712715,Charlton,B08303_010,241,102,2014,40 to 44 minutes
2502712715,Charlton,B08303_011,596,185,2014,45 to 59 minutes
2502712715,Charlton,B08303_012,572,163,2014,60 to 89 minutes
2502712715,Charlton,B08303_013,225,122,2014,90 or more minutes
2502717300,Douglas,B08303_002,93,92,2014,Less than 5 minutes
2502717300,Douglas,B08303_003,281,137,2014,5 to 9 minutes
2502717300,Douglas,B08303_004,346,181,2014,10 to 14 minutes
2502717300,Douglas,B08303_005,215,99,2014,15 to 19 minutes
2502717300,Douglas,B08303_006,398,145,2014,20 to 24 minutes
2502717300,Douglas,B08303_007,405,168,2014,25 to 29 minutes
2502717300,Douglas,B08303_008,765,195,2014,30 to 34 minutes
2502717300,Douglas,B08303_009,257,98,2014,35 to 39 minutes
2502717300,Douglas,B08303_010,440,168,2014,40 to 44 minutes
2502717300,Douglas,B08303_011,713,214,2014,45 to 59 minutes
2502717300,Douglas,B08303_012,455,148,2014,60 to 89 minutes
2502717300,Douglas,B08303_013,145,101,2014,90 or more minutes
2502717685,Dudley,B08303_002,189,102,2014,Less than 5 minutes
2502717685,Dudley,B08303_003,662,205,2014,5 to 9 minutes
2502717685,Dudley,B08303_004,811,217,2014,10 to 14 minutes
2502717685,Dudley,B08303_005,398,117,2014,15 to 19 minutes
2502717685,Dudley,B08303_006,592,194,2014,20 to 24 minutes
2502717685,Dudley,B08303_007,578,157,2014,25 to 29 minutes
2502717685,Dudley,B08303_008,857,238,2014,30 to 34 minutes
2502717685,Dudley,B08303_009,238,108,2014,35 to 39 minutes
2502717685,Dudley,B08303_010,250,103,2014,40 to 44 minutes
2502717685,Dudley,B08303_011,531,201,2014,45 to 59 minutes
2502717685,Dudley,B08303_012,335,154,2014,60 to 89 minutes
2502717685,Dudley,B08303_013,149,65,2014,90 or more minutes
2502718560,East Brookfield,B08303_002,28,21,2014,Less than 5 minutes
2502718560,East Brookfield,B08303_003,97,48,2014,5 to 9 minutes
2502718560,East Brookfield,B08303_004,145,44,2014,10 to 14 minutes
2502718560,East Brookfield,B08303_005,137,43,2014,15 to 19 minutes
2502718560,East Brookfield,B08303_006,36,24,2014,20 to 24 minutes
2502718560,East Brookfield,B08303_007,30,21,2014,25 to 29 minutes
2502718560,East Brookfield,B08303_008,172,77,2014,30 to 34 minutes
2502718560,East Brookfield,B08303_009,87,42,2014,35 to 39 minutes
2502718560,East Brookfield,B08303_010,59,33,2014,40 to 44 minutes
2502718560,East Brookfield,B08303_011,167,59,2014,45 to 59 minutes
2502718560,East Brookfield,B08303_012,114,45,2014,60 to 89 minutes
2502718560,East Brookfield,B08303_013,93,60,2014,90 or more minutes
2502726430,Grafton,B08303_002,112,91,2014,Less than 5 minutes
2502726430,Grafton,B08303_003,439,144,2014,5 to 9 minutes
2502726430,Grafton,B08303_004,669,232,2014,10 to 14 minutes
2502726430,Grafton,B08303_005,922,187,2014,15 to 19 minutes
2502726430,Grafton,B08303_006,1416,271,2014,20 to 24 minutes
2502726430,Grafton,B08303_007,780,169,2014,25 to 29 minutes
2502726430,Grafton,B08303_008,1182,210,2014,30 to 34 minutes
2502726430,Grafton,B08303_009,338,123,2014,35 to 39 minutes
2502726430,Grafton,B08303_010,362,113,2014,40 to 44 minutes
2502726430,Grafton,B08303_011,721,145,2014,45 to 59 minutes
2502726430,Grafton,B08303_012,1119,194,2014,60 to 89 minutes
2502726430,Grafton,B08303_013,406,126,2014,90 or more minutes
2502728740,Hardwick,B08303_002,89,50,2014,Less than 5 minutes
2502728740,Hardwick,B08303_003,33,22,2014,5 to 9 minutes
2502728740,Hardwick,B08303_004,101,40,2014,10 to 14 minutes
2502728740,Hardwick,B08303_005,197,59,2014,15 to 19 minutes
2502728740,Hardwick,B08303_006,71,53,2014,20 to 24 minutes
2502728740,Hardwick,B08303_007,19,16,2014,25 to 29 minutes
2502728740,Hardwick,B08303_008,156,108,2014,30 to 34 minutes
2502728740,Hardwick,B08303_009,48,31,2014,35 to 39 minutes
2502728740,Hardwick,B08303_010,106,47,2014,40 to 44 minutes
2502728740,Hardwick,B08303_011,259,80,2014,45 to 59 minutes
2502728740,Hardwick,B08303_012,124,50,2014,60 to 89 minutes
2502728740,Hardwick,B08303_013,23,24,2014,90 or more minutes
2502730560,Holden,B08303_002,177,81,2014,Less than 5 minutes
2502730560,Holden,B08303_003,884,168,2014,5 to 9 minutes
2502730560,Holden,B08303_004,1014,169,2014,10 to 14 minutes
2502730560,Holden,B08303_005,1351,192,2014,15 to 19 minutes
2502730560,Holden,B08303_006,1460,220,2014,20 to 24 minutes
2502730560,Holden,B08303_007,530,109,2014,25 to 29 minutes
2502730560,Holden,B08303_008,1162,190,2014,30 to 34 minutes
2502730560,Holden,B08303_009,195,95,2014,35 to 39 minutes
2502730560,Holden,B08303_010,344,102,2014,40 to 44 minutes
2502730560,Holden,B08303_011,749,184,2014,45 to 59 minutes
2502730560,Holden,B08303_012,670,126,2014,60 to 89 minutes
2502730560,Holden,B08303_013,179,64,2014,90 or more minutes
2502730945,Hopedale,B08303_002,162,86,2014,Less than 5 minutes
2502730945,Hopedale,B08303_003,275,117,2014,5 to 9 minutes
2502730945,Hopedale,B08303_004,298,135,2014,10 to 14 minutes
2502730945,Hopedale,B08303_005,304,154,2014,15 to 19 minutes
2502730945,Hopedale,B08303_006,188,94,2014,20 to 24 minutes
2502730945,Hopedale,B08303_007,129,75,2014,25 to 29 minutes
2502730945,Hopedale,B08303_008,349,154,2014,30 to 34 minutes
2502730945,Hopedale,B08303_009,69,58,2014,35 to 39 minutes
2502730945,Hopedale,B08303_010,340,127,2014,40 to 44 minutes
2502730945,Hopedale,B08303_011,411,127,2014,45 to 59 minutes
2502730945,Hopedale,B08303_012,235,131,2014,60 to 89 minutes
2502730945,Hopedale,B08303_013,179,142,2014,90 or more minutes
2502734795,Leicester,B08303_002,237,115,2014,Less than 5 minutes
2502734795,Leicester,B08303_003,489,172,2014,5 to 9 minutes
2502734795,Leicester,B08303_004,406,124,2014,10 to 14 minutes
2502734795,Leicester,B08303_005,660,169,2014,15 to 19 minutes
2502734795,Leicester,B08303_006,1042,219,2014,20 to 24 minutes
2502734795,Leicester,B08303_007,408,137,2014,25 to 29 minutes
2502734795,Leicester,B08303_008,1076,242,2014,30 to 34 minutes
2502734795,Leicester,B08303_009,281,129,2014,35 to 39 minutes
2502734795,Leicester,B08303_010,298,109,2014,40 to 44 minutes
2502734795,Leicester,B08303_011,337,116,2014,45 to 59 minutes
2502734795,Leicester,B08303_012,390,122,2014,60 to 89 minutes
2502734795,Leicester,B08303_013,153,101,2014,90 or more minutes
2502740255,Mendon,B08303_002,49,50,2014,Less than 5 minutes
2502740255,Mendon,B08303_003,116,63,2014,5 to 9 minutes
2502740255,Mendon,B08303_004,297,135,2014,10 to 14 minutes
2502740255,Mendon,B08303_005,374,108,2014,15 to 19 minutes
2502740255,Mendon,B08303_006,352,123,2014,20 to 24 minutes
2502740255,Mendon,B08303_007,123,97,2014,25 to 29 minutes
2502740255,Mendon,B08303_008,384,148,2014,30 to 34 minutes
2502740255,Mendon,B08303_009,171,82,2014,35 to 39 minutes
2502740255,Mendon,B08303_010,213,93,2014,40 to 44 minutes
2502740255,Mendon,B08303_011,392,124,2014,45 to 59 minutes
2502740255,Mendon,B08303_012,236,98,2014,60 to 89 minutes
2502740255,Mendon,B08303_013,126,72,2014,90 or more minutes
2502741340,Millbury,B08303_002,179,122,2014,Less than 5 minutes
2502741340,Millbury,B08303_003,540,157,2014,5 to 9 minutes
2502741340,Millbury,B08303_004,1131,327,2014,10 to 14 minutes
2502741340,Millbury,B08303_005,1113,272,2014,15 to 19 minutes
2502741340,Millbury,B08303_006,1159,279,2014,20 to 24 minutes
2502741340,Millbury,B08303_007,485,176,2014,25 to 29 minutes
2502741340,Millbury,B08303_008,617,168,2014,30 to 34 minutes
2502741340,Millbury,B08303_009,156,88,2014,35 to 39 minutes
2502741340,Millbury,B08303_010,253,117,2014,40 to 44 minutes
2502741340,Millbury,B08303_011,571,162,2014,45 to 59 minutes
2502741340,Millbury,B08303_012,381,138,2014,60 to 89 minutes
2502741340,Millbury,B08303_013,331,135,2014,90 or more minutes
2502741585,Millville,B08303_002,17,13,2014,Less than 5 minutes
2502741585,Millville,B08303_003,163,48,2014,5 to 9 minutes
2502741585,Millville,B08303_004,108,43,2014,10 to 14 minutes
2502741585,Millville,B08303_005,197,50,2014,15 to 19 minutes
2502741585,Millville,B08303_006,265,64,2014,20 to 24 minutes
2502741585,Millville,B08303_007,122,57,2014,25 to 29 minutes
2502741585,Millville,B08303_008,273,80,2014,30 to 34 minutes
2502741585,Millville,B08303_009,65,32,2014,35 to 39 minutes
2502741585,Millville,B08303_010,91,52,2014,40 to 44 minutes
2502741585,Millville,B08303_011,172,44,2014,45 to 59 minutes
2502741585,Millville,B08303_012,118,45,2014,60 to 89 minutes
2502741585,Millville,B08303_013,55,30,2014,90 or more minutes
2502745105,New Braintree,B08303_002,9,9,2014,Less than 5 minutes
2502745105,New Braintree,B08303_003,22,10,2014,5 to 9 minutes
2502745105,New Braintree,B08303_004,39,14,2014,10 to 14 minutes
2502745105,New Braintree,B08303_005,66,23,2014,15 to 19 minutes
2502745105,New Braintree,B08303_006,26,15,2014,20 to 24 minutes
2502745105,New Braintree,B08303_007,31,30,2014,25 to 29 minutes
2502745105,New Braintree,B08303_008,37,15,2014,30 to 34 minutes
2502745105,New Braintree,B08303_009,25,16,2014,35 to 39 minutes
2502745105,New Braintree,B08303_010,47,23,2014,40 to 44 minutes
2502745105,New Braintree,B08303_011,77,25,2014,45 to 59 minutes
2502745105,New Braintree,B08303_012,70,30,2014,60 to 89 minutes
2502745105,New Braintree,B08303_013,35,15,2014,90 or more minutes
2502746820,Northborough,B08303_002,322,154,2014,Less than 5 minutes
2502746820,Northborough,B08303_003,667,186,2014,5 to 9 minutes
2502746820,Northborough,B08303_004,735,185,2014,10 to 14 minutes
2502746820,Northborough,B08303_005,802,180,2014,15 to 19 minutes
2502746820,Northborough,B08303_006,1015,198,2014,20 to 24 minutes
2502746820,Northborough,B08303_007,331,100,2014,25 to 29 minutes
2502746820,Northborough,B08303_008,995,205,2014,30 to 34 minutes
2502746820,Northborough,B08303_009,162,71,2014,35 to 39 minutes
2502746820,Northborough,B08303_010,157,78,2014,40 to 44 minutes
2502746820,Northborough,B08303_011,631,155,2014,45 to 59 minutes
2502746820,Northborough,B08303_012,659,163,2014,60 to 89 minutes
2502746820,Northborough,B08303_013,303,110,2014,90 or more minutes
2502746925,Northbridge,B08303_002,162,80,2014,Less than 5 minutes
2502746925,Northbridge,B08303_003,776,199,2014,5 to 9 minutes
2502746925,Northbridge,B08303_004,1351,283,2014,10 to 14 minutes
2502746925,Northbridge,B08303_005,856,192,2014,15 to 19 minutes
2502746925,Northbridge,B08303_006,770,201,2014,20 to 24 minutes
2502746925,Northbridge,B08303_007,638,191,2014,25 to 29 minutes
2502746925,Northbridge,B08303_008,1238,259,2014,30 to 34 minutes
2502746925,Northbridge,B08303_009,313,117,2014,35 to 39 minutes
2502746925,Northbridge,B08303_010,280,122,2014,40 to 44 minutes
2502746925,Northbridge,B08303_011,743,168,2014,45 to 59 minutes
2502746925,Northbridge,B08303_012,710,202,2014,60 to 89 minutes
2502746925,Northbridge,B08303_013,161,76,2014,90 or more minutes
2502747135,North Brookfield,B08303_002,148,81,2014,Less than 5 minutes
2502747135,North Brookfield,B08303_003,232,105,2014,5 to 9 minutes
2502747135,North Brookfield,B08303_004,216,88,2014,10 to 14 minutes
2502747135,North Brookfield,B08303_005,273,103,2014,15 to 19 minutes
2502747135,North Brookfield,B08303_006,143,79,2014,20 to 24 minutes
2502747135,North Brookfield,B08303_007,96,52,2014,25 to 29 minutes
2502747135,North Brookfield,B08303_008,256,98,2014,30 to 34 minutes
2502747135,North Brookfield,B08303_009,47,39,2014,35 to 39 minutes
2502747135,North Brookfield,B08303_010,139,78,2014,40 to 44 minutes
2502747135,North Brookfield,B08303_011,340,94,2014,45 to 59 minutes
2502747135,North Brookfield,B08303_012,318,121,2014,60 to 89 minutes
2502747135,North Brookfield,B08303_013,108,68,2014,90 or more minutes
2502750670,Oakham,B08303_002,12,14,2014,Less than 5 minutes
2502750670,Oakham,B08303_003,64,28,2014,5 to 9 minutes
2502750670,Oakham,B08303_004,36,17,2014,10 to 14 minutes
2502750670,Oakham,B08303_005,72,27,2014,15 to 19 minutes
2502750670,Oakham,B08303_006,100,29,2014,20 to 24 minutes
2502750670,Oakham,B08303_007,44,16,2014,25 to 29 minutes
2502750670,Oakham,B08303_008,157,37,2014,30 to 34 minutes
2502750670,Oakham,B08303_009,36,16,2014,35 to 39 minutes
2502750670,Oakham,B08303_010,85,24,2014,40 to 44 minutes
2502750670,Oakham,B08303_011,153,35,2014,45 to 59 minutes
2502750670,Oakham,B08303_012,83,28,2014,60 to 89 minutes
2502750670,Oakham,B08303_013,25,15,2014,90 or more minutes
2502751825,Oxford,B08303_002,326,135,2014,Less than 5 minutes
2502751825,Oxford,B08303_003,583,175,2014,5 to 9 minutes
2502751825,Oxford,B08303_004,605,170,2014,10 to 14 minutes
2502751825,Oxford,B08303_005,885,220,2014,15 to 19 minutes
2502751825,Oxford,B08303_006,1359,291,2014,20 to 24 minutes
2502751825,Oxford,B08303_007,705,232,2014,25 to 29 minutes
2502751825,Oxford,B08303_008,1102,298,2014,30 to 34 minutes
2502751825,Oxford,B08303_009,183,94,2014,35 to 39 minutes
2502751825,Oxford,B08303_010,264,115,2014,40 to 44 minutes
2502751825,Oxford,B08303_011,614,188,2014,45 to 59 minutes
2502751825,Oxford,B08303_012,517,144,2014,60 to 89 minutes
2502751825,Oxford,B08303_013,113,82,2014,90 or more minutes
2502752420,Paxton,B08303_002,41,36,2014,Less than 5 minutes
2502752420,Paxton,B08303_003,147,64,2014,5 to 9 minutes
2502752420,Paxton,B08303_004,271,93,2014,10 to 14 minutes
2502752420,Paxton,B08303_005,273,101,2014,15 to 19 minutes
2502752420,Paxton,B08303_006,409,141,2014,20 to 24 minutes
2502752420,Paxton,B08303_007,301,132,2014,25 to 29 minutes
2502752420,Paxton,B08303_008,346,121,2014,30 to 34 minutes
2502752420,Paxton,B08303_009,136,76,2014,35 to 39 minutes
2502752420,Paxton,B08303_010,54,33,2014,40 to 44 minutes
2502752420,Paxton,B08303_011,166,70,2014,45 to 59 minutes
2502752420,Paxton,B08303_012,259,90,2014,60 to 89 minutes
2502752420,Paxton,B08303_013,55,41,2014,90 or more minutes
2502755395,Princeton,B08303_002,42,27,2014,Less than 5 minutes
2502755395,Princeton,B08303_003,26,23,2014,5 to 9 minutes
2502755395,Princeton,B08303_004,112,61,2014,10 to 14 minutes
2502755395,Princeton,B08303_005,118,69,2014,15 to 19 minutes
2502755395,Princeton,B08303_006,289,84,2014,20 to 24 minutes
2502755395,Princeton,B08303_007,221,68,2014,25 to 29 minutes
2502755395,Princeton,B08303_008,256,80,2014,30 to 34 minutes
2502755395,Princeton,B08303_009,47,32,2014,35 to 39 minutes
2502755395,Princeton,B08303_010,87,45,2014,40 to 44 minutes
2502755395,Princeton,B08303_011,230,88,2014,45 to 59 minutes
2502755395,Princeton,B08303_012,212,69,2014,60 to 89 minutes
2502755395,Princeton,B08303_013,82,44,2014,90 or more minutes
2502758825,Rutland,B08303_002,110,62,2014,Less than 5 minutes
2502758825,Rutland,B08303_003,220,129,2014,5 to 9 minutes
2502758825,Rutland,B08303_004,204,85,2014,10 to 14 minutes
2502758825,Rutland,B08303_005,231,100,2014,15 to 19 minutes
2502758825,Rutland,B08303_006,498,211,2014,20 to 24 minutes
2502758825,Rutland,B08303_007,456,140,2014,25 to 29 minutes
2502758825,Rutland,B08303_008,759,173,2014,30 to 34 minutes
2502758825,Rutland,B08303_009,248,103,2014,35 to 39 minutes
2502758825,Rutland,B08303_010,348,132,2014,40 to 44 minutes
2502758825,Rutland,B08303_011,314,126,2014,45 to 59 minutes
2502758825,Rutland,B08303_012,492,166,2014,60 to 89 minutes
2502758825,Rutland,B08303_013,242,127,2014,90 or more minutes
2502761800,Shrewsbury,B08303_002,190,98,2014,Less than 5 minutes
2502761800,Shrewsbury,B08303_003,1207,240,2014,5 to 9 minutes
2502761800,Shrewsbury,B08303_004,2482,387,2014,10 to 14 minutes
2502761800,Shrewsbury,B08303_005,2879,359,2014,15 to 19 minutes
2502761800,Shrewsbury,B08303_006,2680,312,2014,20 to 24 minutes
2502761800,Shrewsbury,B08303_007,951,244,2014,25 to 29 minutes
2502761800,Shrewsbury,B08303_008,1833,280,2014,30 to 34 minutes
2502761800,Shrewsbury,B08303_009,506,147,2014,35 to 39 minutes
2502761800,Shrewsbury,B08303_010,589,176,2014,40 to 44 minutes
2502761800,Shrewsbury,B08303_011,1763,327,2014,45 to 59 minutes
2502761800,Shrewsbury,B08303_012,1717,283,2014,60 to 89 minutes
2502761800,Shrewsbury,B08303_013,513,139,2014,90 or more minutes
2502766105,Spencer,B08303_002,237,120,2014,Less than 5 minutes
2502766105,Spencer,B08303_003,308,127,2014,5 to 9 minutes
2502766105,Spencer,B08303_004,517,219,2014,10 to 14 minutes
2502766105,Spencer,B08303_005,447,161,2014,15 to 19 minutes
2502766105,Spencer,B08303_006,538,159,2014,20 to 24 minutes
2502766105,Spencer,B08303_007,372,131,2014,25 to 29 minutes
2502766105,Spencer,B08303_008,1043,268,2014,30 to 34 minutes
2502766105,Spencer,B08303_009,305,165,2014,35 to 39 minutes
2502766105,Spencer,B08303_010,383,135,2014,40 to 44 minutes
2502766105,Spencer,B08303_011,523,168,2014,45 to 59 minutes
2502766105,Spencer,B08303_012,471,140,2014,60 to 89 minutes
2502766105,Spencer,B08303_013,210,122,2014,90 or more minutes
2502768155,Sturbridge,B08303_002,114,71,2014,Less than 5 minutes
2502768155,Sturbridge,B08303_003,415,133,2014,5 to 9 minutes
2502768155,Sturbridge,B08303_004,640,213,2014,10 to 14 minutes
2502768155,Sturbridge,B08303_005,277,177,2014,15 to 19 minutes
2502768155,Sturbridge,B08303_006,378,152,2014,20 to 24 minutes
2502768155,Sturbridge,B08303_007,266,124,2014,25 to 29 minutes
2502768155,Sturbridge,B08303_008,580,161,2014,30 to 34 minutes
2502768155,Sturbridge,B08303_009,256,129,2014,35 to 39 minutes
2502768155,Sturbridge,B08303_010,188,77,2014,40 to 44 minutes
2502768155,Sturbridge,B08303_011,562,158,2014,45 to 59 minutes
2502768155,Sturbridge,B08303_012,365,128,2014,60 to 89 minutes
2502768155,Sturbridge,B08303_013,89,61,2014,90 or more minutes
